datetime,Shortwave_Wm2,sum_Longwave_Radiation_Downwelling_wattPerMeterSquared,AirTemp_C,median_Ten_Meter_Elevation_Wind_Speed_meterPerSecond,sum_Precipitation_millimeterPerDay,Water_Secchi_m,TP_load_g_per_d
2016-07-02 13:00:00,506.59566730716017,-40.157968125301124,22.7805185185185,2.975129208985161,0.0,2.3729240972212273,0.0
2016-07-02 14:00:00,470.5578748285282,-37.54580468650278,23.0546666666667,2.8876158575157933,0.0,2.3578326796277875,0.0
2016-07-02 15:00:00,430.6390430752529,-37.77044844901479,23.3291851851852,2.808425052578541,0.0,2.3437585827950715,0.0
2016-07-02 16:00:00,339.0469113773745,-36.34015138638864,22.8604444444445,2.8856084099367485,0.0,2.330828925685021,0.0
2016-07-02 17:00:00,235.6537734559412,-33.153665144391084,22.3917037037037,2.988102684028586,0.0,2.320373822693448,0.0
2016-07-02 18:00:00,137.94299874523938,-29.105679019476497,21.922962962963,3.1123354094936624,0.0,2.3133631388777833,0.0
2016-07-02 19:00:00,49.35537615753491,-32.504767092055374,19.8620740740741,3.144751140540582,0.0,2.310871430439495,0.0
2016-07-02 20:00:00,0.0,-53.226130569777524,17.8096296296296,3.1838321044525726,0.0,2.315238424739379,0.0
2016-07-02 21:00:00,0.0,-72.82635008400058,15.7528148148148,3.2278338123662698,0.0,2.324497493143949,0.0
2016-07-02 22:00:00,0.0,-82.36805031040564,14.9959259259259,3.0004781573314485,0.0,2.3340664535242324,0.0
2016-07-02 23:00:00,0.0,-91.2231376821195,14.2418518518519,2.8446827139281656,0.0,2.3438074250695276,0.0
2016-07-03 00:00:00,0.0,-99.33821640415266,13.483037037037,2.7720258510988387,0.0,2.3536330416584055,0.0
2016-07-03 01:00:00,0.0,-105.14017532589293,13.1157037037037,2.6368811837107313,0.0,2.3634164109746334,0.0
2016-07-03 02:00:00,0.0,-110.39152624268951,12.7531111111112,2.500913730238055,0.0,2.373184785068992,0.0
2016-07-03 03:00:00,0.0,-115.16208818443295,12.3838518518519,2.3685105651389473,0.0,2.3829631893396197,0.0
2016-07-03 04:00:00,0.0,-112.28995381502375,13.1811111111111,1.8035498437179156,0.0,2.3927040420392243,0.0
2016-07-03 05:00:00,42.45249523437399,-109.23497912492024,13.9723703703704,1.3211632789294412,0.0,2.4024098955883137,0.0
2016-07-03 06:00:00,156.5984737909352,-105.75231906626249,14.7696296296296,1.044166816200887,0.0,2.4064771655238526,0.0
2016-07-03 07:00:00,260.6884789192063,-94.09567786428482,16.8742222222223,0.5922684250341748,0.0,2.4011674686206366,0.0
2016-07-03 08:00:00,380.20565716628636,-78.44885961922301,18.9804094328704,0.6875890475361977,0.0,2.3911073210750184,0.0
2016-07-03 09:00:00,483.49665677329295,-63.19995957037179,21.084962962963,1.196519546955348,0.0,2.3776547721408856,0.0
2016-07-03 10:00:00,584.9509239822735,-62.99441869448543,21.911925925926,1.8017200555508568,0.0,2.3625723848942863,0.0
2016-07-03 11:00:00,647.3693798720805,-61.37262680984867,22.7345185185186,2.475448624735003,0.0,2.3457632991648585,0.0
2016-07-03 12:00:00,668.0395884553312,-66.10779301640008,23.5614814814815,3.176597156580934,0.0,2.3283244769464733,0.0
2016-07-03 13:00:00,635.7533393339171,-53.46126058601402,23.7067798032408,3.0239186245143723,0.0,2.3104792294020795,0.0
2016-07-03 14:00:00,590.4385941451925,-50.692606514027034,23.8554814814815,2.8690458495788915,0.0,2.293413529189945,0.0
2016-07-03 15:00:00,475.8353693533987,-41.50592065955988,23.9988148148148,2.717923894229308,0.0,2.2775690249391345,0.0
2016-07-03 16:00:00,374.58042999774403,-38.92331855818725,23.6403703703704,2.6123319797011644,0.0,2.264197562310965,0.0
2016-07-03 17:00:00,260.2749393199196,-34.40007463201948,23.2806666666667,2.5091298676908163,0.0,2.253362878257091,0.0
2016-07-03 18:00:00,117.5759886712802,-15.422958673419828,22.926962962963,2.406548437609728,0.0,2.2460110526472854,0.0
2016-07-03 19:00:00,41.91013730906455,-19.19070264718863,20.9187407407408,2.6155728911897094,0.0,2.245296229518944,0.0
2016-07-03 20:00:00,0.0,-38.03491997949067,18.9117777777778,2.841398444247822,0.0,2.250128286636263,0.0
2016-07-03 21:00:00,0.0,-55.885748582778035,16.9064094328704,3.0882541327309663,0.0,2.2595325912528055,0.0
2016-07-03 22:00:00,0.0,-65.65043168628557,16.1542222222222,2.765873092947032,0.0,2.2689481427749727,0.0
2016-07-03 23:00:00,0.0,-75.01045091516391,15.4042222222222,2.4513295822834187,0.0,2.2783539264026476,0.0
2016-07-04 00:00:00,0.0,-83.80952327370142,14.6521131365741,2.140055920938707,0.0,2.2879365675975247,0.0
2016-07-04 01:00:00,0.0,-89.42716345492693,14.3623353587963,1.6757942293534673,0.0,2.2977623993717993,0.0
2016-07-04 02:00:00,0.0,-94.5200630281355,14.0781481481482,1.3280033508788378,0.0,2.307659402441753,0.0
2016-07-04 03:00:00,0.0,-99.12449316329173,13.7855555555556,1.2170066120527294,0.0,2.3175655197782783,0.0
2016-07-04 04:00:00,0.0,-97.00442965399816,14.3720740740741,1.1218753132914594,0.0,2.327459900637631,0.0
2016-07-04 05:00:00,30.89890680491165,-94.97181931959153,14.9538518518519,1.0331286863683744,0.0,2.3373248439302827,0.0
2016-07-04 06:00:00,111.65112634149317,-92.93587330940107,15.537925925926,0.9403450305892127,0.0,2.343209389283505,0.0
2016-07-04 07:00:00,186.3425848378694,-65.19345312595777,17.1607407407408,0.8499563238285002,0.0,2.338163436656661,0.0
2016-07-04 08:00:00,272.1725644913063,-51.60910798895941,18.7902612847223,0.921037965358824,0.0,2.3325403227645407,0.0
2016-07-04 09:00:00,291.42452674277513,-28.363074733612564,20.4197037037037,1.1263357177228828,0.0,2.323666792090886,0.0
2016-07-04 10:00:00,352.8877465767604,-23.14628380522106,21.3414074074074,1.5419113043032755,0.0,2.3143823086548467,0.0
2016-07-04 11:00:00,390.7870701792294,-16.920065027529972,22.2678518518519,2.0094009721523927,0.0,2.303516659304825,0.0
2016-07-04 12:00:00,408.3200025423893,-15.999284728101486,23.1904444444445,2.4982598842141517,0.0,2.2918406013410624,0.0
2016-07-04 13:00:00,388.7878854419411,-5.665144392569232,23.5611501736111,2.5234038313878053,0.0,2.2797223316345203,0.0
2016-07-04 14:00:00,361.2573869884192,-2.2611214084870426,23.9263703703704,2.7349500788332817,0.0,2.268360911308312,0.0
2016-07-04 15:00:00,449.7564542349322,-21.46816570217561,24.2931851851852,3.0954719869507135,0.0,2.2576946234865822,0.0
2016-07-04 16:00:00,354.0220353795421,-16.910555664223125,24.3342222222222,3.1763923579266544,0.0,2.24501298258695,0.0
2016-07-04 17:00:00,245.94294620189902,-10.33100812033058,24.3733333333334,3.257056656014175,0.0,2.2345606797052597,0.0
