0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
8.450894450536666,8.450881568712934,8.450867819012318,8.45070009533254,8.44481032935521,8.447844691746283,8.449461963558932,8.454144689062382,8.4602796928415,8.466002307878687,8.469863373309497,8.471141544726185,8.465825909199644,8.427563136030294,7.973533853383675,5.771075237997329,2.8016643757936,1.5357169476579255,1.082327138863534,0.7808482562848831,0.4606158375911235,0.1506296585761821,0.018629521592958862,0.00014162427832292823,0.008539874425940116,0.05663238183266149,0.05959480803632491,0.012842088216112728,3.558936721782415e-05,4.4069053889345726e-08,4.891119653855346e-11,5.2022741571683674e-14,5.60299539393169e-17,5.813031309758656e-20,5.51297589423386e-23,4.87159369430359e-26,4.1648436734024946e-29,3.5052184632778525e-32,2.914580046343844e-35,2.399084759870361e-38,1.9612162916411354e-41,1.6069221216383207e-44,1.3266857986403457e-47,1.1156665417286335e-50,9.595097821449151e-54,8.589197887179791e-57,8.404837894116309e-60,1.0948035215301295e-62,2.8767985134208958e-65,2.8048807614642922e-68
8.436066064615119,8.415825405568881,8.402111857113857,8.391754018935373,8.378158571152074,8.374929569111975,8.376286931468305,8.378185974523042,8.381696125167984,8.386654479121876,8.391142874995015,8.392540429371016,8.384659416037051,8.338289180682333,7.884082192798869,5.709643365239267,2.7660581154733164,1.4963183486215657,1.0417999165807619,0.7436025091537736,0.43028325740235224,0.1328904740072695,0.010237004824318885,5.752536172221919e-05,0.0010131388261146938,0.04511236418419399,0.048104454846587645,0.005289619025156575,1.3890943851426753e-05,4.942952573184201e-07,3.2315169601194437e-07,2.1897184506422662e-07,1.4921923451361898e-07,1.0225136329780847e-07,6.958915181866569e-08,4.7483916715149993e-08,3.1847488521778923e-08,2.1663787114694517e-08,1.464668574289013e-08,9.958153927796595e-09,6.738842814903926e-09,4.53123971456116e-09,3.066495171158166e-09,2.034586403131078e-09,1.3798675971746052e-09,8.909845685091308e-10,5.749596665406057e-10,2.878227679943605e-10,2.649362733023823e-10,5.510215982411633e-69
8.5480957512846,8.482466215524061,8.435616254649108,8.40032995420501,8.378629586921136,8.359147584763125,8.341101817722361,8.329441965502594,8.32288718326219,8.320546422941167,8.320628539575155,8.319327646343753,8.308198788074932,8.255208068668434,7.802109854579802,5.650534292939301,2.73025086943714,1.4575556865944412,1.0023607081695294,0.7074803262586005,0.4010530054670165,0.11614667053668257,0.0025819783078236307,3.168111263065153e-05,0.00012615022417610281,0.03450981739363383,0.0374789099753385,0.00010124326731850421,3.1693684275015405e-06,2.080487449101829e-06,1.4075499280077496e-06,9.57632746389187e-07,6.551855497624917e-07,4.507457712215011e-07,3.079874596935231e-07,2.1099308463106843e-07,1.4207765391999287e-07,9.703199688835387e-08,6.586407528002876e-08,4.4958777051228484e-08,3.054569386491476e-08,2.062110178281669e-08,1.4010899952380685e-08,9.33318341656626e-09,6.355059005484089e-09,4.1198345499206056e-09,2.6691669667799936e-09,1.3415050550483244e-09,1.2397596116822355e-09,3.0328453742647538e-71
8.64395505016638,8.550033522312294,8.47998035061499,8.425380495970574,8.385712712098869,8.35725659748704,8.337164511675507,8.323030973368663,8.313205554223988,8.306339623626927,8.301644899216214,8.298331906090445,8.296046034545437,8.294462496639843,7.803941970760993,5.5937691112739545,2.6947703024341965,1.4196092891684142,0.9640125906727666,0.6724557706728084,0.37291352909193387,0.1004347133549821,0.0004997543773548718,3.7765978230808025e-05,9.937792922814665e-05,0.024773491578794174,0.02768751292007588,7.507843305458914e-05,5.342267398736697e-06,3.589838382191279e-06,2.432103179892775e-06,1.6569677582269471e-06,1.1351993689440553e-06,7.820360548192796e-07,5.350829091376279e-07,3.670713229621649e-07,2.475146707076956e-07,1.6927162090820162e-07,1.1505631503024899e-07,7.864422216188561e-08,5.35051222213254e-08,3.617024148787724e-08,2.46092585116779e-08,1.641558008529453e-08,1.1192795286182696e-08,7.26591315751264e-09,4.713884769186016e-09,2.372402421513227e-09,2.195464681420411e-09,1.4925636899611707e-71
8.792714827352077,8.676696945980265,8.585823530359015,8.512271367682175,8.457522157673242,8.417586227719902,8.389067886496496,8.368851888383842,8.354725691124317,8.344820371949268,8.338032523159548,8.33323559760442,8.269919205695262,8.208290514351129,7.735483517830725,5.540560736224634,2.6597848684239125,1.38252142635527,0.9267417078129724,0.6385085709734367,0.345853853533105,0.08574778862479487,0.0004332256081329425,5.37207731935584e-05,8.052510159790506e-05,0.015854357527742412,0.01868767234261189,5.431035080903872e-05,7.6266338964430136e-06,5.163624303041606e-06,3.496897631697706e-06,2.381413773686033e-06,1.6308304022730528e-06,1.1229850902899366e-06,7.680408258044873e-07,5.266607510821598e-07,3.549747696091506e-07,2.426597820098737e-07,1.6486933927624622e-07,1.1264446407939505e-07,7.66045428063449e-08,5.17640023132286e-08,3.520392034739146e-08,2.347284723914859e-08,1.599792832370638e-08,1.0380779155951651e-08,6.731852733009913e-09,3.38656905739151e-09,3.1326657583025863e-09,7.280049726768452e-72
8.966254636726296,8.837318844344546,8.73228479810344,8.64480069827391,8.578550219953152,8.529706931715308,8.494613319145637,8.46965958689008,8.452205064017136,8.439971172449695,8.344259402754536,8.267829082889,8.22239417053882,8.139745576047616,7.670489372163569,5.489288014327741,2.6253075720209864,1.3462437454584357,0.8904744974125678,0.605579035635938,0.319837742860916,0.0720488452565002,0.0003727911909216824,6.241818710120528e-05,6.219183727610594e-05,0.007700829449007482,0.010434557315846485,3.589273308628772e-05,8.731036428092564e-06,5.910787659345892e-06,3.989426866642247e-06,2.7077038779136723e-06,1.848033734761154e-06,1.2682496030955576e-06,8.644701904015632e-07,5.907896937267007e-07,3.968574028133391e-07,2.7037772188876897e-07,1.8308290386543878e-07,1.2466667162796575e-07,8.449483697682458e-08,5.69036039564632e-08,3.856896905747168e-08,2.563001240702641e-08,1.7409305660152378e-08,1.1258518190705809e-08,7.276470899398088e-09,3.648220433705683e-09,3.363335877818252e-09,3.148935218504851e-72
9.17436084550187,9.036302431839141,8.91939849305847,8.819358572907051,8.742425322256961,8.685214313770771,8.643940462405062,8.614562202571108,8.594032531513154,8.429170370436049,8.322767685997844,8.24177431950359,8.174632702602072,8.078463372074786,7.608531721637791,5.4392739690617455,2.590239511470319,1.3102657516641514,0.8550412561480695,0.573592974753456,0.2948091348495114,0.05925373335416622,0.0003045592464466274,6.68585538026856e-05,4.508825643057841e-05,0.0002640444650515889,0.0028854444786307392,1.932523313023058e-05,9.133404399438499e-06,6.164837472261093e-06,4.13997511282696e-06,2.795772627736524e-06,1.89854206321079e-06,1.296342563566059e-06,8.791741249724716e-07,5.978178656248384e-07,3.995585312853655e-07,2.708493602106578e-07,1.8247963258123556e-07,1.236301814478095e-07,8.337087211889044e-08,5.5864397254061915e-08,3.767414071975612e-08,2.49095041263685e-08,1.6834773638907435e-08,1.0832172088940618e-08,6.96570247614848e-09,3.474841835927948e-09,3.187382369217643e-09,5.680618472230583e-73
9.38958322959657,9.245987072494268,9.121639359740518,9.013836153644217,8.930458910602958,8.868378467440737,8.82366153968532,8.79194191478186,8.641739017322388,8.450780063499636,8.316221126629673,8.21387611750506,8.131770685428378,8.021734345531732,7.548923442960858,5.390023023640835,2.5542908490626606,1.2744101404076549,0.8203336185109288,0.5424806290635836,0.2707249555814587,0.047316095763706864,0.00023869031574330935,6.343195128504428e-05,4.2042389509896744e-05,2.798381697143029e-05,1.8594559844729893e-05,1.2423377519333602e-05,8.396589355485103e-06,5.634158967078759e-06,3.7590322950391463e-06,2.5220537725082884e-06,1.7015440173608774e-06,1.1542728493140385e-06,7.777396931106658e-07,5.254122620516916e-07,3.488851984682024e-07,2.3496425965892037e-07,1.5727473840473366e-07,1.0586137167924436e-07,7.09248234648484e-08,4.72162060155119e-08,3.16351716124598e-08,2.0780870889886697e-08,1.3953282775596911e-08,8.919777927348414e-09,5.698677785977394e-09,2.8243268646019693e-09,2.5738600571639276e-09,2.010045040342534e-86
9.542058118024004,9.397120499308294,9.275123503771363,9.172178700404272,9.094135798938785,9.036988520767514,8.996396887858364,8.967953486307875,8.694050900230016,8.47538894339779,8.307665512579353,8.185213070355012,8.089258396034209,7.967100595286979,7.490572916720621,5.340969020579191,2.5174080375691252,1.2385901060133302,0.7862433668619808,0.5121600754019606,0.24753973987879335,0.0361961960267688,0.00017048772202943273,4.848145054947895e-05,3.191885380426739e-05,2.1089700939437986e-05,1.3910928684120889e-05,9.226083200864033e-06,6.189968011677355e-06,4.123078201506729e-06,2.730719297976503e-06,1.8187267767913185e-06,1.218049205086312e-06,8.202270152533888e-07,5.486161610830509e-07,3.6791252369890294e-07,2.4251346183512713e-07,1.621306330409562e-07,1.077285826907247e-07,7.198069974866502e-08,4.787247028846584e-08,3.1636529141816396e-08,2.104151164677611e-08,1.3720831469116567e-08,9.145377994047089e-09,5.803457577297828e-09,3.680575128343801e-09,1.810778789496792e-09,1.6381148604256198e-09,6.715603013905493e-87
9.678779555561494,9.532273422819552,9.410852879655394,9.310041067146642,9.234590669762792,9.179969002849932,9.141561903487313,9.114897830564919,8.770361770770108,8.498929198607973,8.299573082232786,8.156926988564729,8.047580678995034,7.9140246859569325,7.433318654879243,5.29278346783246,2.4808365586759566,1.203337461548855,0.7529108680347026,0.48267781300361773,0.2252982555962661,0.025924605816917114,0.0001264872021326061,3.951756596221229e-05,2.5858242895829178e-05,1.6972356092622463e-05,1.1121182715044252e-05,7.327163923038107e-06,4.883496277680268e-06,3.231372791534002e-06,2.1260186243285106e-06,1.4066481483421776e-06,9.358522312710925e-07,6.260318215730491e-07,4.1596381023566964e-07,2.771133299865906e-07,1.814569067206911e-07,1.2051151615702038e-07,7.954611589956407e-08,5.279910175916905e-08,3.488359097842704e-08,2.2900775864123083e-08,1.5130844040619652e-08,9.801497660542301e-09,6.489901456820854e-09,4.091161445243484e-09,2.5775087864953994e-09,1.259721598154455e-09,1.1320832499274142e-09,3.469818605282812e-87
9.783508316129852,9.637074414156103,9.518178421109948,9.421363629202157,9.349962706636322,9.298912228662344,9.26339551805135,9.23896985168118,8.871983470816351,8.525711407856752,8.293066397071193,8.129779752219568,8.006931284442402,7.862064091639021,7.376778217602816,5.245789841318561,2.4453837396074887,1.1689881024425959,0.7204052537728989,0.4540469597914188,0.20402021193585623,0.016500024747655617,9.13563781965418e-05,3.171683522478813e-05,2.0632032571042636e-05,1.3457566822330998e-05,8.763146981675256e-06,5.737600012641543e-06,3.8002368897591494e-06,2.4989146747333565e-06,1.6338698257695113e-06,1.0742995028027013e-06,7.102857464263146e-07,4.721756849826245e-07,3.117804301513857e-07,2.06413500697139e-07,1.343199367574957e-07,8.86508339094549e-08,5.815128217203295e-08,3.835754253333913e-08,2.5184410130174535e-08,1.643040574797726e-08,1.0788165074810666e-08,6.944870288670289e-09,4.569784413346068e-09,2.8627872599113486e-09,1.7923744880202357e-09,8.705412619997097e-10,7.774625484026466e-10,2.3860110572301097e-87
9.799686177131731,9.663024667671078,9.557387787062044,9.474732188853851,9.415413538142802,9.373863965653985,9.345408171628655,9.326083762078978,9.036985392328202,8.558186781230386,8.28927576635746,8.104106244124903,7.967194801753667,7.810624595467178,7.3202813998109155,5.200129000240949,2.411736166171553,1.1358248806514524,0.6887673925497161,0.42626431640247775,0.1837144811226926,0.007907800723940981,5.59047069192423e-05,2.2096322833135814e-05,1.4296085739921061e-05,9.271204613952385e-06,6.0024399697806365e-06,3.907479571335942e-06,2.5732150785748415e-06,1.6823445108623993e-06,1.0936555225311253e-06,7.14976224454496e-07,4.700010701759209e-07,3.106449567978085e-07,2.039432044962188e-07,1.3424541834888792e-07,8.685638525025169e-08,5.6996081716541565e-08,3.717244370944098e-08,2.437867650958135e-08,1.5914430145086693e-08,1.0323065778509092e-08,6.73919358576357e-09,4.313455840060339e-09,2.821996361516207e-09,1.757714196075295e-09,1.0941772706934866e-09,5.283820998861231e-10,4.691785292524904e-10,1.8603635391756678e-87
9.795617357704598,9.673115190620447,9.58228180489069,9.513501567024882,9.465225230313058,9.4319629425466,9.409464648470431,9.39433596917924,9.041063684486376,8.585260304935,8.275479987529012,8.072068072579983,7.924774166711275,7.760333417157972,7.265957809659696,5.153440854257115,2.375278197700257,1.1018967440474652,0.6575207040663462,0.3991937120293372,0.1642537450453335,0.00042471210605366503,2.5030733296814732e-05,1.5689604012297076e-05,1.0119014135820463e-05,6.533576110194082e-06,4.211516072346875e-06,2.729628976900102e-06,1.7896964528153385e-06,1.1649672204661273e-06,7.540084447368549e-07,4.907807406451697e-07,3.212117896462378e-07,2.1137285801680162e-07,1.3816276156338506e-07,9.054810706032816e-08,5.83282204319294e-08,3.810834048706394e-08,2.474531342299892e-08,1.6157593626882544e-08,1.0501582945731026e-08,6.782200450077386e-09,4.408257655542956e-09,2.809198445889103e-09,1.8298276792342079e-09,1.1347432845998952e-09,7.032891857461654e-10,3.3813591960989713e-10,2.9893615182981804e-10,1.2281112969215148e-89
9.747686648018393,9.649680882610117,9.580294118795404,9.529552193976834,9.494743683088448,9.471148325724627,9.455375107940567,9.367697464900923,9.009399742045732,8.574864096497658,8.24755745966806,8.032654640845244,7.879284439774247,7.710488460234405,7.2132270205469275,5.105940622800931,2.3368321446252183,1.0675741723471206,0.6267504990291755,0.3728566454556591,0.14567931300641426,0.00030086122727520926,1.626483368000574e-05,1.0180715359397033e-05,6.546596166314881e-06,4.214397099693147e-06,2.708524657784372e-06,1.7502823104661159e-06,1.1441792401983373e-06,7.425704827348508e-07,4.791934102633125e-07,3.109825722395781e-07,2.0293195684978322e-07,1.331417500998337e-07,8.676939819304438e-08,5.6697874129975553e-08,3.64147134757041e-08,2.3720834120675822e-08,1.5357247477235478e-08,9.99782470797477e-09,6.478797561525516e-09,4.171787785831493e-09,2.703518589950853e-09,1.7177364331198253e-09,1.1155644737054967e-09,6.897495555590431e-10,4.2622442492320995e-10,2.043178675220112e-10,1.8009608190609683e-10,3.422975470171993e-90
9.64163602994492,9.582917183876404,9.535898706584389,9.518049824149049,9.493026855361142,9.452026186002417,9.397532701535264,9.30863652351231,8.970460943825323,8.540851229867013,8.207769527490106,7.987710690256349,7.831633763672315,7.6608411226188915,7.161537856279668,5.058262552141407,2.297616449184749,1.033350383035885,0.5965665697607629,0.3472826549937491,0.12801527994115483,0.00022454502627212612,8.194782735010943e-06,5.093294523192883e-06,3.270845956506638e-06,2.10283563338477e-06,1.349678936622782e-06,8.710314801240323e-07,5.686537331521295e-07,3.6856889465515456e-07,2.3753102195552726e-07,1.5394913681975284e-07,1.0032747856830651e-07,6.573666416109458e-08,4.278468425885001e-08,2.79201757877351e-08,1.7908403003014137e-08,1.1650363514010405e-08,7.532709539191497e-09,4.8974452876298105e-09,3.169473317453157e-09,2.038189923514972e-09,1.319108183558183e-09,8.370224694521019e-10,5.428795193853852e-10,3.352179975748161e-10,2.0687244256167705e-10,9.903737705377151e-11,8.718177035071393e-11,1.556523607339777e-90
9.52669542351053,9.47476430182517,9.444359257878208,9.443799323276755,9.431787582656632,9.401243619528131,9.347385811559818,9.249059912511845,8.919125816480706,8.49504396972693,8.161191569743043,7.939811717288427,7.783087893502355,7.611631390089707,7.110773516312154,5.0109130203645025,2.258395350921957,0.9995301566634922,0.5670425732269612,0.32249692431791166,0.11127837521693429,0.00017565022178385115,3.042323921263885e-06,1.8490526785993007e-06,1.1879618113036515e-06,7.641001216826237e-07,4.906595599152534e-07,3.168025719266914e-07,2.0692252019628169e-07,1.341784060264946e-07,8.65146545474546e-08,5.6099004446656977e-08,3.657656372288767e-08,2.3976815526022082e-08,1.5612676597410367e-08,1.0193272957440381e-08,6.541205682139377e-09,4.2574232644647806e-09,2.753998747980985e-09,1.791369613386909e-09,1.1598669265836312e-09,7.462293330390619e-10,4.831851084936645e-10,3.067443942265783e-10,1.9904348079357998e-10,1.2296339893024441e-10,7.592002679254427e-11,3.636286477348393e-11,3.2025070528452486e-11,9.52569176238962e-91
9.380378175735785,9.33928642175971,9.345062513304196,9.353849437378344,9.354936048142076,9.334483797506813,9.286155259585263,9.187334802367966,8.862584236379606,8.443918064525931,8.111572324721815,7.890810701513575,7.7345195080439,7.56308053555216,7.06091668660372,4.96416791754295,2.2195596457129714,0.9662653655037786,0.5382135178125688,0.2985126271991919,0.095473447216482,0.00014122604765341278,1.0642507401268459e-07,8.029662024617846e-11,6.018891366544072e-14,4.4815802311340184e-17,3.319850525404424e-20,2.452057758577e-23,1.800482152887544e-26,1.3158568997799624e-29,9.641470559709606e-33,7.081934917748902e-36,5.20303877075553e-39,3.822680305636149e-42,2.8172332481073415e-45,2.083310047567826e-48,1.557355913918876e-51,1.1776580935186077e-54,8.988285659565026e-58,6.939570431946818e-61,5.421546922777935e-64,4.3052498415964685e-67,3.472678815634883e-70,2.86888095820628e-73,2.4329600580191042e-76,2.1584510047566886e-79,2.1002539844765522e-82,2.7302523553995043e-85,7.11338066027892e-88,6.820647572124582e-91
9.259208547860531,9.232316429114306,9.237004733108728,9.265367442020343,9.279367774331032,9.267334494407347,9.223509510847054,9.125952222377236,8.805329114024822,8.391519597182198,8.061446781929332,7.842066859071448,7.686624214116445,7.515454232144343,7.012048014270392,4.918208931029856,2.181322817322322,0.9336399572126548,0.5101018064940828,0.2753414330609349,0.08060054394804411,0.00011698329409596129,8.670302629950461e-08,6.453481597813151e-11,4.7863690501784383e-14,3.5349541371703636e-17,2.6030774042386894e-20,1.9143449285401196e-23,1.4011444954781976e-26,1.0216434295440491e-29,7.47368546904586e-33,5.482420070141968e-36,4.0227525722704775e-39,2.952401899802388e-42,2.1743780028947807e-45,1.607251246082579e-48,1.2011621384106914e-51,9.081231786440299e-55,6.93016475736245e-58,5.350098032601089e-61,4.179594415957797e-64,3.318973827250932e-67,2.6771466774222095e-70,2.211735740461376e-73,1.875747837601917e-76,1.6642805506342332e-79,1.6196203980225544e-82,2.105704112394455e-85,5.485536180004842e-88,5.255768795227124e-91
